fold,id,month,sector_id,target,prediction,fold_score
2,2023 Apr_sector 52,2023-04-01,52,1461.07,1474.6179,0.9926351996329008
2,2023 Apr_sector 53,2023-04-01,53,683.81,687.6619,0.9926351996329008
2,2023 Apr_sector 54,2023-04-01,54,52197.65,52180.137,0.9926351996329008
2,2023 Apr_sector 55,2023-04-01,55,141403.34,139362.52,0.9926351996329008
2,2023 Apr_sector 56,2023-04-01,56,6275.04,6327.902,0.9926351996329008
2,2023 Apr_sector 57,2023-04-01,57,47325.05,47779.28,0.9926351996329008
2,2023 Apr_sector 58,2023-04-01,58,118.13,119.6044,0.9926351996329008
2,2023 Apr_sector 59,2023-04-01,59,22345.14,22344.484,0.9926351996329008
2,2023 Apr_sector 60,2023-04-01,60,26890.59,26944.574,0.9926351996329008
2,2023 Apr_sector 61,2023-04-01,61,81031.26,80876.164,0.9926351996329008
2,2023 Apr_sector 62,2023-04-01,62,10884.18,10983.455,0.9926351996329008
2,2023 Apr_sector 63,2023-04-01,63,2024.19,2006.6653,0.9926351996329008
2,2023 Apr_sector 64,2023-04-01,64,2931.67,2988.111,0.9926351996329008
2,2023 Apr_sector 65,2023-04-01,65,9988.38,9877.843,0.9926351996329008
2,2023 Apr_sector 66,2023-04-01,66,172750.7,168585.45,0.9926351996329008
2,2023 Apr_sector 67,2023-04-01,67,4892.34,4817.4355,0.9926351996329008
2,2023 Apr_sector 68,2023-04-01,68,25867.32,26094.408,0.9926351996329008
2,2023 Apr_sector 69,2023-04-01,69,5901.56,5918.315,0.9926351996329008
2,2023 Apr_sector 70,2023-04-01,70,964.25,968.1247,0.9926351996329008
2,2023 Apr_sector 71,2023-04-01,71,23670.64,23667.479,0.9926351996329008
2,2023 Apr_sector 72,2023-04-01,72,711.45,698.4544,0.9926351996329008
2,2023 Apr_sector 73,2023-04-01,73,6581.69,6655.585,0.9926351996329008
2,2023 Apr_sector 74,2023-04-01,74,11021.65,11095.356,0.9926351996329008
2,2023 Apr_sector 75,2023-04-01,75,455.32,460.72116,0.9926351996329008
2,2023 Apr_sector 76,2023-04-01,76,79021.21,78427.4,0.9926351996329008
2,2023 Apr_sector 77,2023-04-01,77,89086.2,89123.11,0.9926351996329008
2,2023 Apr_sector 78,2023-04-01,78,506.13,511.70923,0.9926351996329008
2,2023 Apr_sector 79,2023-04-01,79,69316.82,68798.8,0.9926351996329008
2,2023 Apr_sector 80,2023-04-01,80,50161.58,49974.027,0.9926351996329008
2,2023 Apr_sector 81,2023-04-01,81,9734.52,9875.676,0.9926351996329008
2,2023 Apr_sector 82,2023-04-01,82,238.41,239.82391,0.9926351996329008
2,2023 Apr_sector 83,2023-04-01,83,32404.18,32337.76,0.9926351996329008
2,2023 Apr_sector 84,2023-04-01,84,956.98,944.3803,0.9926351996329008
2,2023 Apr_sector 85,2023-04-01,85,171589.05,169084.75,0.9926351996329008
2,2023 Apr_sector 86,2023-04-01,86,42304.6,42487.676,0.9926351996329008
2,2023 Apr_sector 87,2023-04-01,87,265.21,261.89743,0.9926351996329008
2,2023 Apr_sector 88,2023-04-01,88,17211.7,17263.37,0.9926351996329008
2,2023 Apr_sector 89,2023-04-01,89,37163.65,36903.1,0.9926351996329008
2,2023 Apr_sector 90,2023-04-01,90,1230.33,1288.8904,0.9926351996329008
2,2023 Apr_sector 91,2023-04-01,91,15730.86,15940.948,0.9926351996329008
2,2023 Apr_sector 92,2023-04-01,92,78439.53,78248.914,0.9926351996329008
2,2023 Apr_sector 93,2023-04-01,93,20372.24,20548.416,0.9926351996329008
2,2023 Apr_sector 94,2023-04-01,94,31220.22,31365.586,0.9926351996329008
2,2023 Apr_sector 95,2023-04-01,95,0.0,0.0013837842,0.9926351996329008
2,2023 Apr_sector 96,2023-04-01,96,566.53,566.70306,0.9926351996329008
2,2023 May_sector 1,2023-05-01,1,26991.68,26931.883,0.9926351996329008
2,2023 May_sector 2,2023-05-01,2,9090.66,9087.561,0.9926351996329008
2,2023 May_sector 3,2023-05-01,3,46022.61,46555.043,0.9926351996329008
2,2023 May_sector 4,2023-05-01,4,87285.92,86479.055,0.9926351996329008
2,2023 May_sector 5,2023-05-01,5,1513.9,1488.1285,0.9926351996329008
2,2023 May_sector 6,2023-05-01,6,24709.17,24601.172,0.9926351996329008
2,2023 May_sector 7,2023-05-01,7,8783.34,8755.903,0.9926351996329008
2,2023 May_sector 8,2023-05-01,8,9774.87,9871.222,0.9926351996329008
2,2023 May_sector 9,2023-05-01,9,14856.71,14824.939,0.9926351996329008
2,2023 May_sector 10,2023-05-01,10,63857.54,63441.3,0.9926351996329008
2,2023 May_sector 11,2023-05-01,11,7208.59,7271.7627,0.9926351996329008
2,2023 May_sector 12,2023-05-01,12,383.11,389.38168,0.9926351996329008
2,2023 May_sector 13,2023-05-01,13,15369.57,15343.431,0.9926351996329008
2,2023 May_sector 14,2023-05-01,14,23142.16,23139.758,0.9926351996329008
2,2023 May_sector 15,2023-05-01,15,140710.82,137934.75,0.9926351996329008
2,2023 May_sector 16,2023-05-01,16,25508.7,25708.193,0.9926351996329008
2,2023 May_sector 17,2023-05-01,17,6589.24,6657.9663,0.9926351996329008
2,2023 May_sector 18,2023-05-01,18,51744.97,51487.78,0.9926351996329008
2,2023 May_sector 19,2023-05-01,19,326.31,332.1379,0.9926351996329008
2,2023 May_sector 20,2023-05-01,20,10005.9,10020.75,0.9926351996329008
2,2023 May_sector 21,2023-05-01,21,34722.34,34430.652,0.9926351996329008
2,2023 May_sector 22,2023-05-01,22,35118.34,35152.64,0.9926351996329008
2,2023 May_sector 23,2023-05-01,23,43093.35,43190.79,0.9926351996329008
2,2023 May_sector 24,2023-05-01,24,64484.47,64669.21,0.9926351996329008
2,2023 May_sector 25,2023-05-01,25,42909.64,43240.99,0.9926351996329008
2,2023 May_sector 26,2023-05-01,26,25769.78,25671.566,0.9926351996329008
2,2023 May_sector 27,2023-05-01,27,7276.98,7276.189,0.9926351996329008
2,2023 May_sector 28,2023-05-01,28,167200.7,166728.17,0.9926351996329008
2,2023 May_sector 29,2023-05-01,29,38499.9,39144.504,0.9926351996329008
2,2023 May_sector 30,2023-05-01,30,3242.35,3226.946,0.9926351996329008
2,2023 May_sector 31,2023-05-01,31,11404.69,11448.455,0.9926351996329008
2,2023 May_sector 32,2023-05-01,32,23324.74,23161.373,0.9926351996329008
2,2023 May_sector 33,2023-05-01,33,515.65,516.3313,0.9926351996329008
2,2023 May_sector 34,2023-05-01,34,41626.95,41667.82,0.9926351996329008
2,2023 May_sector 35,2023-05-01,35,16812.66,16842.305,0.9926351996329008
2,2023 May_sector 36,2023-05-01,36,83557.27,83342.96,0.9926351996329008
2,2023 May_sector 37,2023-05-01,37,11658.16,11616.686,0.9926351996329008
2,2023 May_sector 38,2023-05-01,38,72878.5,72162.55,0.9926351996329008
2,2023 May_sector 39,2023-05-01,39,715.48,699.34717,0.9926351996329008
2,2023 May_sector 40,2023-05-01,40,459.35,459.1505,0.9926351996329008
2,2023 May_sector 41,2023-05-01,41,320.99,325.2626,0.9926351996329008
2,2023 May_sector 42,2023-05-01,42,19803.56,19799.475,0.9926351996329008
2,2023 May_sector 43,2023-05-01,43,65374.61,64606.15,0.9926351996329008
2,2023 May_sector 44,2023-05-01,44,16776.43,16837.262,0.9926351996329008
2,2023 May_sector 45,2023-05-01,45,45259.15,45503.69,0.9926351996329008
2,2023 May_sector 46,2023-05-01,46,10291.73,10176.327,0.9926351996329008
2,2023 May_sector 47,2023-05-01,47,30185.01,30325.885,0.9926351996329008
2,2023 May_sector 48,2023-05-01,48,55881.58,56180.31,0.9926351996329008
2,2023 May_sector 49,2023-05-01,49,177.79,174.81322,0.9926351996329008
2,2023 May_sector 50,2023-05-01,50,29294.13,29236.264,0.9926351996329008
2,2023 May_sector 51,2023-05-01,51,28595.47,28584.76,0.9926351996329008
2,2023 May_sector 52,2023-05-01,52,1461.07,1475.0247,0.9926351996329008
2,2023 May_sector 53,2023-05-01,53,675.18,666.936,0.9926351996329008
2,2023 May_sector 54,2023-05-01,54,44891.22,45000.66,0.9926351996329008
2,2023 May_sector 55,2023-05-01,55,111970.98,114828.66,0.9926351996329008
2,2023 May_sector 56,2023-05-01,56,1864.6,1855.8258,0.9926351996329008
2,2023 May_sector 57,2023-05-01,57,35076.7,35167.094,0.9926351996329008
2,2023 May_sector 58,2023-05-01,58,118.13,119.21678,0.9926351996329008
2,2023 May_sector 59,2023-05-01,59,18043.63,18100.775,0.9926351996329008
2,2023 May_sector 60,2023-05-01,60,27486.58,27379.113,0.9926351996329008
2,2023 May_sector 61,2023-05-01,61,85842.45,86568.67,0.9926351996329008
2,2023 May_sector 62,2023-05-01,62,8687.17,8727.339,0.9926351996329008
2,2023 May_sector 63,2023-05-01,63,4462.6,4377.17,0.9926351996329008
2,2023 May_sector 64,2023-05-01,64,7921.24,7868.41,0.9926351996329008
2,2023 May_sector 65,2023-05-01,65,10632.46,10599.856,0.9926351996329008
2,2023 May_sector 66,2023-05-01,66,133043.81,133412.48,0.9926351996329008
2,2023 May_sector 67,2023-05-01,67,2632.16,2649.7083,0.9926351996329008
2,2023 May_sector 68,2023-05-01,68,30533.2,30660.494,0.9926351996329008
2,2023 May_sector 69,2023-05-01,69,2840.34,2875.7158,0.9926351996329008
2,2023 May_sector 70,2023-05-01,70,1685.59,1704.7384,0.9926351996329008
2,2023 May_sector 71,2023-05-01,71,17377.35,17355.42,0.9926351996329008
2,2023 May_sector 72,2023-05-01,72,1347.13,1356.5366,0.9926351996329008
2,2023 May_sector 73,2023-05-01,73,226.83,220.22609,0.9926351996329008
2,2023 May_sector 74,2023-05-01,74,11021.65,11082.654,0.9926351996329008
2,2023 May_sector 75,2023-05-01,75,217.33,215.33171,0.9926351996329008
2,2023 May_sector 76,2023-05-01,76,54436.06,54801.516,0.9926351996329008
2,2023 May_sector 77,2023-05-01,77,84498.7,83422.32,0.9926351996329008
2,2023 May_sector 78,2023-05-01,78,610.41,626.45105,0.9926351996329008
2,2023 May_sector 79,2023-05-01,79,82385.37,83230.17,0.9926351996329008
2,2023 May_sector 80,2023-05-01,80,49388.72,49844.94,0.9926351996329008
2,2023 May_sector 81,2023-05-01,81,11608.73,11605.966,0.9926351996329008
2,2023 May_sector 82,2023-05-01,82,238.41,239.93544,0.9926351996329008
2,2023 May_sector 83,2023-05-01,83,45366.07,45553.06,0.9926351996329008
2,2023 May_sector 84,2023-05-01,84,5235.69,5232.371,0.9926351996329008
2,2023 May_sector 85,2023-05-01,85,196527.52,193508.6,0.9926351996329008
2,2023 May_sector 86,2023-05-01,86,59781.94,60007.707,0.9926351996329008
2,2023 May_sector 87,2023-05-01,87,265.21,262.13498,0.9926351996329008
2,2023 May_sector 88,2023-05-01,88,5929.75,5928.994,0.9926351996329008
2,2023 May_sector 89,2023-05-01,89,33571.21,33200.168,0.9926351996329008
2,2023 May_sector 90,2023-05-01,90,1754.17,1711.7517,0.9926351996329008
2,2023 May_sector 91,2023-05-01,91,22433.1,22357.252,0.9926351996329008
2,2023 May_sector 92,2023-05-01,92,48703.85,48787.83,0.9926351996329008
2,2023 May_sector 93,2023-05-01,93,18546.59,18567.285,0.9926351996329008
2,2023 May_sector 94,2023-05-01,94,31571.9,31342.92,0.9926351996329008
2,2023 May_sector 95,2023-05-01,95,0.0,0.0011670241,0.9926351996329008
2,2023 May_sector 96,2023-05-01,96,566.53,566.123,0.9926351996329008
2,2023 Jun_sector 1,2023-06-01,1,15355.75,15314.074,0.9926351996329008
2,2023 Jun_sector 2,2023-06-01,2,6273.6,6335.892,0.9926351996329008
2,2023 Jun_sector 3,2023-06-01,3,31365.18,31317.193,0.9926351996329008
2,2023 Jun_sector 4,2023-06-01,4,83892.96,83183.984,0.9926351996329008
2,2023 Jun_sector 5,2023-06-01,5,2210.77,2201.345,0.9926351996329008
2,2023 Jun_sector 6,2023-06-01,6,20228.8,20153.336,0.9926351996329008
2,2023 Jun_sector 7,2023-06-01,7,10150.1,10179.307,0.9926351996329008
2,2023 Jun_sector 8,2023-06-01,8,6728.7,6663.576,0.9926351996329008
2,2023 Jun_sector 9,2023-06-01,9,18058.08,18095.838,0.9926351996329008
2,2023 Jun_sector 10,2023-06-01,10,45452.7,45515.15,0.9926351996329008
2,2023 Jun_sector 11,2023-06-01,11,5371.59,5344.2285,0.9926351996329008
2,2023 Jun_sector 12,2023-06-01,12,383.11,389.12674,0.9926351996329008
2,2023 Jun_sector 13,2023-06-01,13,12476.64,12506.156,0.9926351996329008
2,2023 Jun_sector 14,2023-06-01,14,20712.71,20810.8,0.9926351996329008
2,2023 Jun_sector 15,2023-06-01,15,207804.56,215229.89,0.9926351996329008
2,2023 Jun_sector 16,2023-06-01,16,40672.6,40795.17,0.9926351996329008
2,2023 Jun_sector 17,2023-06-01,17,3303.49,3307.4678,0.9926351996329008
2,2023 Jun_sector 18,2023-06-01,18,34573.81,34426.12,0.9926351996329008
2,2023 Jun_sector 19,2023-06-01,19,1725.17,1709.9519,0.9926351996329008
2,2023 Jun_sector 20,2023-06-01,20,10692.56,10584.643,0.9926351996329008
2,2023 Jun_sector 21,2023-06-01,21,35864.28,35957.777,0.9926351996329008
2,2023 Jun_sector 22,2023-06-01,22,33810.66,33800.156,0.9926351996329008
2,2023 Jun_sector 23,2023-06-01,23,44929.91,45008.387,0.9926351996329008
2,2023 Jun_sector 24,2023-06-01,24,60271.97,60045.89,0.9926351996329008
2,2023 Jun_sector 25,2023-06-01,25,34590.66,34411.316,0.9926351996329008
2,2023 Jun_sector 26,2023-06-01,26,21158.37,21305.01,0.9926351996329008
2,2023 Jun_sector 27,2023-06-01,27,10534.65,10586.056,0.9926351996329008
2,2023 Jun_sector 28,2023-06-01,28,290365.15,290157.12,0.9926351996329008
2,2023 Jun_sector 29,2023-06-01,29,29771.91,29666.338,0.9926351996329008
2,2023 Jun_sector 30,2023-06-01,30,29517.27,29142.615,0.9926351996329008
2,2023 Jun_sector 31,2023-06-01,31,8750.15,8735.809,0.9926351996329008
2,2023 Jun_sector 32,2023-06-01,32,225714.25,220286.67,0.9926351996329008
2,2023 Jun_sector 33,2023-06-01,33,515.65,516.2807,0.9926351996329008
2,2023 Jun_sector 34,2023-06-01,34,38150.49,38284.258,0.9926351996329008
2,2023 Jun_sector 35,2023-06-01,35,12225.39,12122.312,0.9926351996329008
2,2023 Jun_sector 36,2023-06-01,36,78290.59,78206.61,0.9926351996329008
2,2023 Jun_sector 37,2023-06-01,37,7952.52,8006.099,0.9926351996329008
2,2023 Jun_sector 38,2023-06-01,38,69624.33,70010.05,0.9926351996329008
2,2023 Jun_sector 39,2023-06-01,39,715.48,701.4137,0.9926351996329008
2,2023 Jun_sector 40,2023-06-01,40,459.35,459.13516,0.9926351996329008
2,2023 Jun_sector 41,2023-06-01,41,320.99,325.6449,0.9926351996329008
2,2023 Jun_sector 42,2023-06-01,42,8589.21,8521.789,0.9926351996329008
2,2023 Jun_sector 43,2023-06-01,43,51141.09,51336.664,0.9926351996329008
2,2023 Jun_sector 44,2023-06-01,44,16776.43,16844.89,0.9926351996329008
2,2023 Jun_sector 45,2023-06-01,45,38883.0,39164.18,0.9926351996329008
2,2023 Jun_sector 46,2023-06-01,46,7646.79,7673.729,0.9926351996329008
2,2023 Jun_sector 47,2023-06-01,47,23071.76,23199.088,0.9926351996329008
2,2023 Jun_sector 48,2023-06-01,48,41300.4,41622.42,0.9926351996329008
2,2023 Jun_sector 49,2023-06-01,49,177.79,175.52658,0.9926351996329008
2,2023 Jun_sector 50,2023-06-01,50,27141.51,27374.23,0.9926351996329008
2,2023 Jun_sector 51,2023-06-01,51,21599.3,21686.832,0.9926351996329008
2,2023 Jun_sector 52,2023-06-01,52,1461.07,1475.1218,0.9926351996329008
2,2023 Jun_sector 53,2023-06-01,53,2404.81,2386.1978,0.9926351996329008
2,2023 Jun_sector 54,2023-06-01,54,71873.87,72212.46,0.9926351996329008
2,2023 Jun_sector 55,2023-06-01,55,91206.93,90928.086,0.9926351996329008
2,2023 Jun_sector 56,2023-06-01,56,1147.32,1150.2032,0.9926351996329008
2,2023 Jun_sector 57,2023-06-01,57,38818.67,39149.73,0.9926351996329008
2,2023 Jun_sector 58,2023-06-01,58,118.13,119.34434,0.9926351996329008
2,2023 Jun_sector 59,2023-06-01,59,9368.83,9299.293,0.9926351996329008
2,2023 Jun_sector 60,2023-06-01,60,16415.1,16345.917,0.9926351996329008
2,2023 Jun_sector 61,2023-06-01,61,76410.65,76450.11,0.9926351996329008
2,2023 Jun_sector 62,2023-06-01,62,68920.42,68680.8,0.9926351996329008
2,2023 Jun_sector 63,2023-06-01,63,3157.29,3221.4863,0.9926351996329008
2,2023 Jun_sector 64,2023-06-01,64,3933.03,3863.661,0.9926351996329008
2,2023 Jun_sector 65,2023-06-01,65,11222.9,11254.749,0.9926351996329008
2,2023 Jun_sector 66,2023-06-01,66,80002.64,80609.81,0.9926351996329008
2,2023 Jun_sector 67,2023-06-01,67,1798.8,1810.2438,0.9926351996329008
2,2023 Jun_sector 68,2023-06-01,68,18720.01,18798.744,0.9926351996329008
2,2023 Jun_sector 69,2023-06-01,69,2896.48,2870.7642,0.9926351996329008
2,2023 Jun_sector 70,2023-06-01,70,837.03,823.1752,0.9926351996329008
2,2023 Jun_sector 71,2023-06-01,71,11939.03,11907.752,0.9926351996329008
2,2023 Jun_sector 72,2023-06-01,72,152.83,145.9542,0.9926351996329008
2,2023 Jun_sector 73,2023-06-01,73,1334.65,1344.585,0.9926351996329008
2,2023 Jun_sector 74,2023-06-01,74,11021.65,11075.976,0.9926351996329008
2,2023 Jun_sector 75,2023-06-01,75,217.33,215.57405,0.9926351996329008
2,2023 Jun_sector 76,2023-06-01,76,25707.56,25643.865,0.9926351996329008
2,2023 Jun_sector 77,2023-06-01,77,80330.3,80591.59,0.9926351996329008
2,2023 Jun_sector 78,2023-06-01,78,77.44,78.94574,0.9926351996329008
2,2023 Jun_sector 79,2023-06-01,79,65013.77,64764.75,0.9926351996329008
2,2023 Jun_sector 80,2023-06-01,80,37716.75,37636.535,0.9926351996329008
2,2023 Jun_sector 81,2023-06-01,81,23737.97,23615.35,0.9926351996329008
2,2023 Jun_sector 82,2023-06-01,82,238.41,239.37395,0.9926351996329008
2,2023 Jun_sector 83,2023-06-01,83,89033.42,89077.99,0.9926351996329008
2,2023 Jun_sector 84,2023-06-01,84,349.41,360.73746,0.9926351996329008
2,2023 Jun_sector 85,2023-06-01,85,117076.79,118263.09,0.9926351996329008
2,2023 Jun_sector 86,2023-06-01,86,76914.88,76271.47,0.9926351996329008
2,2023 Jun_sector 87,2023-06-01,87,265.21,262.15994,0.9926351996329008
2,2023 Jun_sector 88,2023-06-01,88,9278.07,9287.495,0.9926351996329008
2,2023 Jun_sector 89,2023-06-01,89,10592.5,10596.552,0.9926351996329008
2,2023 Jun_sector 90,2023-06-01,90,934.47,928.7885,0.9926351996329008
2,2023 Jun_sector 91,2023-06-01,91,20604.24,20551.668,0.9926351996329008
2,2023 Jun_sector 92,2023-06-01,92,30167.55,30303.912,0.9926351996329008
2,2023 Jun_sector 93,2023-06-01,93,17673.75,17641.982,0.9926351996329008
2,2023 Jun_sector 94,2023-06-01,94,26036.57,26019.21,0.9926351996329008
2,2023 Jun_sector 95,2023-06-01,95,0.0,0.0016053673,0.9926351996329008
2,2023 Jun_sector 96,2023-06-01,96,566.53,566.43567,0.9926351996329008
3,2023 Jul_sector 1,2023-07-01,1,5570.49,5501.501,0.9934647332394867
3,2023 Jul_sector 2,2023-07-01,2,10149.17,10175.434,0.9934647332394867
3,2023 Jul_sector 3,2023-07-01,3,14374.48,14314.683,0.9934647332394867
3,2023 Jul_sector 4,2023-07-01,4,72745.09,72709.53,0.9934647332394867
3,2023 Jul_sector 5,2023-07-01,5,7218.54,7180.057,0.9934647332394867
3,2023 Jul_sector 6,2023-07-01,6,10919.23,10931.838,0.9934647332394867
3,2023 Jul_sector 7,2023-07-01,7,7009.4,7041.0557,0.9934647332394867
3,2023 Jul_sector 8,2023-07-01,8,4513.82,4571.57,0.9934647332394867
3,2023 Jul_sector 9,2023-07-01,9,16115.98,16197.805,0.9934647332394867
3,2023 Jul_sector 10,2023-07-01,10,29218.82,29264.773,0.9934647332394867
3,2023 Jul_sector 11,2023-07-01,11,4261.17,4241.4644,0.9934647332394867
3,2023 Jul_sector 12,2023-07-01,12,383.11,382.8283,0.9934647332394867
3,2023 Jul_sector 13,2023-07-01,13,7176.45,7199.519,0.9934647332394867
3,2023 Jul_sector 14,2023-07-01,14,9771.1,9747.26,0.9934647332394867
3,2023 Jul_sector 15,2023-07-01,15,100393.58,99306.34,0.9934647332394867
3,2023 Jul_sector 16,2023-07-01,16,28106.78,28070.064,0.9934647332394867
3,2023 Jul_sector 17,2023-07-01,17,958.11,973.2344,0.9934647332394867
3,2023 Jul_sector 18,2023-07-01,18,33021.57,33118.797,0.9934647332394867
3,2023 Jul_sector 19,2023-07-01,19,3889.79,3911.9956,0.9934647332394867
3,2023 Jul_sector 20,2023-07-01,20,7097.82,7033.216,0.9934647332394867
3,2023 Jul_sector 21,2023-07-01,21,24003.37,23620.281,0.9934647332394867
3,2023 Jul_sector 22,2023-07-01,22,7714.24,7736.667,0.9934647332394867
3,2023 Jul_sector 23,2023-07-01,23,40651.71,40392.082,0.9934647332394867
3,2023 Jul_sector 24,2023-07-01,24,36795.15,36734.062,0.9934647332394867
3,2023 Jul_sector 25,2023-07-01,25,31948.54,32236.145,0.9934647332394867
3,2023 Jul_sector 26,2023-07-01,26,11035.32,11021.211,0.9934647332394867
3,2023 Jul_sector 27,2023-07-01,27,1990.13,2010.5414,0.9934647332394867
3,2023 Jul_sector 28,2023-07-01,28,56955.84,56995.523,0.9934647332394867
3,2023 Jul_sector 29,2023-07-01,29,16186.61,16347.602,0.9934647332394867
3,2023 Jul_sector 30,2023-07-01,30,37309.71,37431.1,0.9934647332394867
3,2023 Jul_sector 31,2023-07-01,31,12279.36,12289.96,0.9934647332394867
3,2023 Jul_sector 32,2023-07-01,32,63633.05,64128.867,0.9934647332394867
3,2023 Jul_sector 33,2023-07-01,33,515.65,507.31534,0.9934647332394867
3,2023 Jul_sector 34,2023-07-01,34,22824.39,22812.389,0.9934647332394867
3,2023 Jul_sector 35,2023-07-01,35,12173.39,12184.557,0.9934647332394867
3,2023 Jul_sector 36,2023-07-01,36,71238.4,70896.55,0.9934647332394867
3,2023 Jul_sector 37,2023-07-01,37,1954.37,1950.1836,0.9934647332394867
3,2023 Jul_sector 38,2023-07-01,38,48507.39,48204.754,0.9934647332394867
3,2023 Jul_sector 39,2023-07-01,39,266.83,263.0941,0.9934647332394867
3,2023 Jul_sector 40,2023-07-01,40,459.35,457.27963,0.9934647332394867
3,2023 Jul_sector 41,2023-07-01,41,320.99,322.35626,0.9934647332394867
3,2023 Jul_sector 42,2023-07-01,42,8760.1,8708.704,0.9934647332394867
3,2023 Jul_sector 43,2023-07-01,43,60720.64,60665.87,0.9934647332394867
3,2023 Jul_sector 44,2023-07-01,44,16776.43,16748.998,0.9934647332394867
3,2023 Jul_sector 45,2023-07-01,45,29550.62,29375.955,0.9934647332394867
3,2023 Jul_sector 46,2023-07-01,46,7015.15,7031.8945,0.9934647332394867
3,2023 Jul_sector 47,2023-07-01,47,25757.56,25547.2,0.9934647332394867
3,2023 Jul_sector 48,2023-07-01,48,35192.14,35090.945,0.9934647332394867
3,2023 Jul_sector 49,2023-07-01,49,177.79,179.87666,0.9934647332394867
3,2023 Jul_sector 50,2023-07-01,50,15750.91,15911.284,0.9934647332394867
3,2023 Jul_sector 51,2023-07-01,51,24101.66,24197.54,0.9934647332394867
3,2023 Jul_sector 52,2023-07-01,52,1461.07,1466.7372,0.9934647332394867
3,2023 Jul_sector 53,2023-07-01,53,491.96,485.28055,0.9934647332394867
3,2023 Jul_sector 54,2023-07-01,54,44391.3,44811.88,0.9934647332394867
3,2023 Jul_sector 55,2023-07-01,55,60348.62,60620.414,0.9934647332394867
3,2023 Jul_sector 56,2023-07-01,56,4275.47,4259.06,0.9934647332394867
3,2023 Jul_sector 57,2023-07-01,57,30324.97,30931.521,0.9934647332394867
3,2023 Jul_sector 58,2023-07-01,58,118.13,118.286255,0.9934647332394867
3,2023 Jul_sector 59,2023-07-01,59,12197.92,12191.497,0.9934647332394867
3,2023 Jul_sector 60,2023-07-01,60,14269.06,14317.112,0.9934647332394867
3,2023 Jul_sector 61,2023-07-01,61,54676.44,54436.523,0.9934647332394867
3,2023 Jul_sector 62,2023-07-01,62,9397.4,9353.875,0.9934647332394867
3,2023 Jul_sector 63,2023-07-01,63,7295.6,7288.3164,0.9934647332394867
3,2023 Jul_sector 64,2023-07-01,64,8776.39,8733.492,0.9934647332394867
3,2023 Jul_sector 65,2023-07-01,65,14242.1,14221.915,0.9934647332394867
3,2023 Jul_sector 66,2023-07-01,66,110658.59,112487.01,0.9934647332394867
3,2023 Jul_sector 67,2023-07-01,67,3264.17,3232.7046,0.9934647332394867
3,2023 Jul_sector 68,2023-07-01,68,14037.53,14158.509,0.9934647332394867
3,2023 Jul_sector 69,2023-07-01,69,3864.56,3924.3335,0.9934647332394867
3,2023 Jul_sector 70,2023-07-01,70,627.94,615.92444,0.9934647332394867
3,2023 Jul_sector 71,2023-07-01,71,7880.05,7834.479,0.9934647332394867
3,2023 Jul_sector 72,2023-07-01,72,716.14,731.00757,0.9934647332394867
3,2023 Jul_sector 73,2023-07-01,73,1334.65,1333.7609,0.9934647332394867
3,2023 Jul_sector 74,2023-07-01,74,11021.65,11069.66,0.9934647332394867
3,2023 Jul_sector 75,2023-07-01,75,402.74,402.38416,0.9934647332394867
3,2023 Jul_sector 76,2023-07-01,76,17669.98,17691.03,0.9934647332394867
3,2023 Jul_sector 77,2023-07-01,77,52679.46,52641.383,0.9934647332394867
3,2023 Jul_sector 78,2023-07-01,78,262.94,263.05908,0.9934647332394867
3,2023 Jul_sector 79,2023-07-01,79,44195.94,44056.24,0.9934647332394867
3,2023 Jul_sector 80,2023-07-01,80,35119.66,35184.84,0.9934647332394867
3,2023 Jul_sector 81,2023-07-01,81,118037.48,117158.59,0.9934647332394867
3,2023 Jul_sector 82,2023-07-01,82,238.41,238.86867,0.9934647332394867
3,2023 Jul_sector 83,2023-07-01,83,62872.19,63178.414,0.9934647332394867
3,2023 Jul_sector 84,2023-07-01,84,1303.38,1284.8275,0.9934647332394867
3,2023 Jul_sector 85,2023-07-01,85,104724.25,104293.07,0.9934647332394867
3,2023 Jul_sector 86,2023-07-01,86,26021.71,25952.768,0.9934647332394867
3,2023 Jul_sector 87,2023-07-01,87,265.21,264.1535,0.9934647332394867
3,2023 Jul_sector 88,2023-07-01,88,5204.7,5276.637,0.9934647332394867
3,2023 Jul_sector 89,2023-07-01,89,12304.19,12287.487,0.9934647332394867
3,2023 Jul_sector 90,2023-07-01,90,934.47,941.1505,0.9934647332394867
3,2023 Jul_sector 91,2023-07-01,91,15418.16,15426.937,0.9934647332394867
3,2023 Jul_sector 92,2023-07-01,92,24649.78,24690.703,0.9934647332394867
3,2023 Jul_sector 93,2023-07-01,93,21803.32,21618.479,0.9934647332394867
3,2023 Jul_sector 94,2023-07-01,94,27431.24,27318.105,0.9934647332394867
3,2023 Jul_sector 95,2023-07-01,95,0.0,0.0,0.9934647332394867
3,2023 Jul_sector 96,2023-07-01,96,566.53,570.81714,0.9934647332394867
3,2023 Aug_sector 1,2023-08-01,1,13424.87,13496.344,0.9934647332394867
3,2023 Aug_sector 2,2023-08-01,2,5343.52,5352.2427,0.9934647332394867
3,2023 Aug_sector 3,2023-08-01,3,28798.89,29026.781,0.9934647332394867
3,2023 Aug_sector 4,2023-08-01,4,76274.44,75706.64,0.9934647332394867
